condition,w,sigma_d,seed,episode,success,collision,effort,length
A0.003,0.2,0.02,3,10,1,0,0.20438377559185028,300
A0.003,0.2,0.02,3,11,0,1,0.13019311428070068,190
A0.003,0.2,0.02,3,12,0,0,0.25592657923698425,300
A0.003,0.2,0.02,3,13,0,1,0.09905160218477249,147
A0.003,0.2,0.02,3,14,0,0,0.14313118159770966,300
A0.003,0.2,0.02,3,15,1,0,0.1766841560602188,300
A0.003,0.2,0.02,3,16,1,0,0.15505936741828918,300
A0.003,0.2,0.02,3,17,1,0,0.15610472857952118,300
A0.003,0.2,0.02,3,18,1,0,0.13422027230262756,300
A0.003,0.2,0.02,3,19,1,0,0.26685479283332825,300
A0.003,0.2,0.02,3,20,1,0,0.14464040100574493,300
A0.003,0.2,0.02,3,21,0,0,0.2552611231803894,300
A0.003,0.2,0.02,3,22,0,1,0.134678915143013,168
A0.003,0.2,0.02,3,23,1,0,0.15968970954418182,300
A0.003,0.2,0.02,3,24,0,1,0.12804418802261353,166
A0.003,0.2,0.02,3,25,0,1,0.09838363528251648,116
A0.003,0.2,0.02,3,26,1,0,0.20394335687160492,300
A0.003,0.2,0.02,3,27,1,0,0.1228742003440857,300
A0.003,0.2,0.02,3,28,0,1,0.13321024179458618,175
A0.003,0.2,0.02,3,29,0,1,0.05353538319468498,111
A0.003,0.2,0.02,3,30,1,0,0.1811242401599884,300
A0.003,0.2,0.02,3,31,0,1,0.08165892958641052,132
A0.003,0.2,0.02,3,32,1,0,0.17021919786930084,300
A0.003,0.2,0.02,3,33,1,0,0.17646022140979767,300
A0.003,0.2,0.02,3,34,1,0,0.17275479435920715,300
A0.003,0.2,0.02,3,35,0,1,0.11161329597234726,142
A0.003,0.2,0.02,3,36,1,0,0.27836087346076965,300
A0.003,0.2,0.02,3,37,0,1,0.11631748825311661,157
A0.003,0.2,0.02,3,38,0,1,0.11370129883289337,147
A0.003,0.2,0.02,3,39,1,0,0.2063980996608734,300
A0.003,0.2,0.02,3,40,0,1,0.09359590709209442,131
A0.003,0.2,0.02,3,41,1,0,0.13930031657218933,300
A0.003,0.2,0.02,3,42,1,0,0.18681995570659637,300
A0.003,0.2,0.02,3,43,1,0,0.16144122183322906,300
A0.003,0.2,0.02,3,44,0,1,0.11130420118570328,132
A0.003,0.2,0.02,3,45,0,1,0.1618805229663849,169
A0.003,0.2,0.02,3,46,1,0,0.18605785071849823,300
A0.003,0.2,0.02,3,47,1,0,0.16734561324119568,300
A0.003,0.2,0.02,3,48,1,0,0.15173816680908203,300
A0.003,0.2,0.02,3,49,1,0,0.19176451861858368,300
A0.003,0.2,0.02,3,50,1,0,0.12857621908187866,300
A0.003,0.2,0.02,3,51,0,1,0.05558862164616585,102
A0.003,0.2,0.02,3,52,1,0,0.13293196260929108,300
A0.003,0.2,0.02,3,53,1,0,0.19348113238811493,300
A0.003,0.2,0.02,3,54,1,0,0.11766288429498672,300
A0.003,0.2,0.02,3,55,1,0,0.16450569033622742,300
A0.003,0.2,0.02,3,56,0,1,0.11270543187856674,148
A0.003,0.2,0.02,3,57,1,0,0.1391768604516983,300
A0.003,0.2,0.02,3,58,1,0,0.16281665861606598,300
A0.003,0.2,0.02,3,59,0,1,0.08690053969621658,121
A0.003,0.2,0.02,3,60,1,0,0.18590930104255676,300
A0.003,0.2,0.02,3,61,1,0,0.16487766802310944,300
A0.003,0.2,0.02,3,62,0,1,0.07900166511535645,112
A0.003,0.2,0.02,3,63,1,0,0.17145627737045288,300
A0.003,0.2,0.02,3,64,1,0,0.1052878201007843,300
A0.003,0.2,0.02,3,65,1,0,0.13403832912445068,300
A0.003,0.2,0.02,3,66,1,0,0.1953306943178177,300
A0.003,0.2,0.02,3,67,0,1,0.12887810170650482,189
A0.003,0.2,0.02,3,68,1,0,0.2661822736263275,300
A0.003,0.2,0.02,3,69,1,0,0.1652294099330902,300
A0.003,0.2,0.02,3,70,0,1,0.1730671525001526,165
A0.003,0.2,0.02,3,71,1,0,0.15259669721126556,300
A0.003,0.2,0.02,3,72,1,0,0.27537116408348083,300
A0.003,0.2,0.02,3,73,0,1,0.10742742568254471,126
A0.003,0.2,0.02,3,74,1,0,0.20937398076057434,300
A0.003,0.2,0.02,3,75,1,0,0.18177606165409088,300
A0.003,0.2,0.02,3,76,0,0,0.2105943262577057,300
A0.003,0.2,0.02,3,77,0,1,0.10557914525270462,138
A0.003,0.2,0.02,3,78,1,0,0.15256544947624207,300
A0.003,0.2,0.02,3,79,1,0,0.1445985585451126,300
A0.003,0.2,0.02,3,80,1,0,0.15427204966545105,300
A0.003,0.2,0.02,3,81,1,0,0.23261147737503052,300
A0.003,0.2,0.02,3,82,0,1,0.06833390891551971,117
A0.003,0.2,0.02,3,83,0,1,0.0810973197221756,139
A0.003,0.2,0.02,3,84,0,0,0.18828879296779633,300
A0.003,0.2,0.02,3,85,1,0,0.15403392910957336,300
A0.003,0.2,0.02,3,86,0,0,0.1798590123653412,300
A0.003,0.2,0.02,3,87,0,0,0.1750994622707367,300
A0.003,0.2,0.02,3,88,1,0,0.13742224872112274,300
A0.003,0.2,0.02,3,89,0,1,0.050808463245630264,123
A0.003,0.2,0.02,3,90,0,1,0.07545205950737,139
A0.003,0.2,0.02,3,91,1,0,0.20309856534004211,300
A0.003,0.2,0.02,3,92,1,0,0.1721692681312561,300
A0.003,0.2,0.02,3,93,1,0,0.1562580168247223,300
A0.003,0.2,0.02,3,94,0,1,0.056395407766103745,117
A0.003,0.2,0.02,3,95,1,0,0.1788577437400818,300
A0.003,0.2,0.02,3,96,1,0,0.16239938139915466,300
A0.003,0.2,0.02,3,97,1,0,0.1688578575849533,300
A0.003,0.2,0.02,3,98,1,0,0.17570358514785767,300
A0.003,0.2,0.02,3,99,1,0,0.13279655575752258,300
A0.003,0.2,0.02,3,100,0,1,0.15952058136463165,193
A0.003,0.2,0.02,3,101,0,1,0.09909073263406754,164
A0.003,0.2,0.02,3,102,0,1,0.0718357115983963,139
A0.003,0.2,0.02,3,103,1,0,0.14690354466438293,300
A0.003,0.2,0.02,3,104,1,0,0.16622485220432281,300
A0.003,0.2,0.02,3,105,1,0,0.17812757194042206,300
A0.003,0.2,0.02,3,106,1,0,0.19938617944717407,300
A0.003,0.2,0.02,3,107,1,0,0.181681826710701,300
A0.003,0.2,0.02,3,108,1,0,0.16112668812274933,300
A0.003,0.2,0.02,3,109,0,1,0.09453336149454117,147
A0.003,0.2,0.02,3,110,0,1,0.13127493858337402,163
A0.003,0.2,0.02,3,111,1,0,0.159391388297081,300
A0.003,0.2,0.02,3,112,1,0,0.20227330923080444,300
A0.003,0.2,0.02,3,113,1,0,0.17060187458992004,300
A0.003,0.2,0.02,3,114,1,0,0.20278528332710266,300
A0.003,0.2,0.02,3,115,1,0,0.18470297753810883,300
A0.003,0.2,0.02,3,116,1,0,0.16321149468421936,300
A0.003,0.2,0.02,3,117,1,0,0.18386320769786835,300
A0.003,0.2,0.02,3,118,1,0,0.18690963089466095,300
A0.003,0.2,0.02,3,119,0,0,0.1250392496585846,300
A0.003,0.2,0.02,3,120,1,0,0.18481722474098206,300
A0.003,0.2,0.02,3,121,1,0,0.2038574367761612,300
A0.003,0.2,0.02,3,122,1,0,0.21283677220344543,300
A0.003,0.2,0.02,3,123,1,0,0.15038752555847168,300
A0.003,0.2,0.02,3,124,1,0,0.1579359769821167,300
A0.003,0.2,0.02,3,125,1,0,0.17341025173664093,300
A0.003,0.2,0.02,3,126,1,0,0.1932823807001114,300
A0.003,0.2,0.02,3,127,0,1,0.07280711829662323,106
A0.003,0.2,0.02,3,128,0,1,0.054951366037130356,123
A0.003,0.2,0.02,3,129,0,1,0.08842850476503372,136
A0.003,0.2,0.02,3,130,0,1,0.13426920771598816,178
A0.003,0.2,0.02,3,131,1,0,0.16335244476795197,300
A0.003,0.2,0.02,3,132,0,1,0.1884499341249466,189
A0.003,0.2,0.02,3,133,0,0,0.20928341150283813,300
A0.003,0.2,0.02,3,134,0,1,0.10363776236772537,164
A0.003,0.2,0.02,3,135,1,0,0.1422232836484909,300
A0.003,0.2,0.02,3,136,1,0,0.14312399923801422,300
A0.003,0.2,0.02,3,137,1,0,0.20945371687412262,300
A0.003,0.2,0.02,3,138,0,1,0.15164025127887726,184
A0.003,0.2,0.02,3,139,1,0,0.16328370571136475,300
A0.003,0.2,0.02,3,140,0,1,0.14734698832035065,147
A0.003,0.2,0.02,3,141,1,0,0.18124698102474213,300
A0.003,0.2,0.02,3,142,1,0,0.15306763350963593,300
A0.003,0.2,0.02,3,143,0,1,0.05800408124923706,121
A0.003,0.2,0.02,3,144,1,0,0.22127068042755127,300
A0.003,0.2,0.02,3,145,1,0,0.14177927374839783,300
A0.003,0.2,0.02,3,146,1,0,0.1998613327741623,300
A0.003,0.2,0.02,3,147,1,0,0.1274746060371399,300
A0.003,0.2,0.02,3,148,1,0,0.15633076429367065,300
A0.003,0.2,0.02,3,149,0,0,0.20908410847187042,300
A0.003,0.2,0.02,3,150,1,0,0.17083652317523956,300
A0.003,0.2,0.02,3,151,1,0,0.16197967529296875,300
A0.003,0.2,0.02,3,152,0,1,0.07955183833837509,123
A0.003,0.2,0.02,3,153,0,1,0.12104758620262146,157
A0.003,0.2,0.02,3,154,1,0,0.095086969435215,300
A0.003,0.2,0.02,3,155,1,0,0.22183416783809662,300
A0.003,0.2,0.02,3,156,1,0,0.178752601146698,300
A0.003,0.2,0.02,3,157,0,1,0.09990440309047699,170
A0.003,0.2,0.02,3,158,0,1,0.11447745561599731,166
A0.003,0.2,0.02,3,159,1,0,0.156229630112648,300
A0.003,0.2,0.02,3,160,1,0,0.19667527079582214,300
A0.003,0.2,0.02,3,161,0,1,0.10022556036710739,133
A0.003,0.2,0.02,3,162,1,0,0.19299918413162231,300
A0.003,0.2,0.02,3,163,0,1,0.06886350363492966,149
A0.003,0.2,0.02,3,164,1,0,0.23936696350574493,300
A0.003,0.2,0.02,3,165,1,0,0.16334526240825653,300
A0.003,0.2,0.02,3,166,1,0,0.17816826701164246,300
A0.003,0.2,0.02,3,167,1,0,0.1873467117547989,300
A0.003,0.2,0.02,3,168,1,0,0.15381258726119995,300
A0.003,0.2,0.02,3,169,0,1,0.1369836926460266,151
A0.003,0.2,0.02,3,170,1,0,0.18774589896202087,300
A0.003,0.2,0.02,3,171,1,0,0.18167921900749207,300
A0.003,0.2,0.02,3,172,1,0,0.18081897497177124,300
A0.003,0.2,0.02,3,173,1,0,0.18784940242767334,300
A0.003,0.2,0.02,3,174,1,0,0.20313343405723572,300
A0.003,0.2,0.02,3,175,1,0,0.16330596804618835,300
A0.003,0.2,0.02,3,176,1,0,0.18700112402439117,300
A0.003,0.2,0.02,3,177,1,0,0.2013029009103775,300
A0.003,0.2,0.02,3,178,1,0,0.20622877776622772,300
A0.003,0.2,0.02,3,179,1,0,0.18742474913597107,300
A0.003,0.2,0.02,3,180,1,0,0.14575627446174622,300
A0.003,0.2,0.02,3,181,0,1,0.07884090393781662,106
A0.003,0.2,0.02,3,182,1,0,0.14694766700267792,300
A0.003,0.2,0.02,3,183,1,0,0.17246325314044952,300
A0.003,0.2,0.02,3,184,1,0,0.12101057916879654,300
A0.003,0.2,0.02,3,185,0,1,0.08844543993473053,134
A0.003,0.2,0.02,3,186,0,1,0.10493908077478409,150
A0.003,0.2,0.02,3,187,1,0,0.16045737266540527,300
A0.003,0.2,0.02,3,188,1,0,0.1657288670539856,300
A0.003,0.2,0.02,3,189,1,0,0.17418354749679565,300
A0.003,0.2,0.02,3,190,1,0,0.2142929583787918,300
A0.003,0.2,0.02,3,191,0,1,0.08637753874063492,146
A0.003,0.2,0.02,3,192,1,0,0.09418819844722748,300
A0.003,0.2,0.02,3,193,0,1,0.11670676618814468,152
A0.003,0.2,0.02,3,194,1,0,0.18151400983333588,300
A0.003,0.2,0.02,3,195,0,1,0.11552651226520538,130
A0.003,0.2,0.02,3,196,1,0,0.22581331431865692,300
A0.003,0.2,0.02,3,197,1,0,0.21871453523635864,300
A0.003,0.2,0.02,3,198,1,0,0.158114954829216,300
A0.003,0.2,0.02,3,199,0,1,0.04001607373356819,106
A0.003,0.2,0.02,4,0,0,1,0.07603611052036285,132
A0.003,0.2,0.02,4,1,1,0,0.16366614401340485,300
A0.003,0.2,0.02,4,2,1,0,0.1609925776720047,300
A0.003,0.2,0.02,4,3,0,1,0.13480515778064728,155
A0.003,0.2,0.02,4,4,1,0,0.16056181490421295,300
A0.003,0.2,0.02,4,5,1,0,0.17457693815231323,300
A0.003,0.2,0.02,4,6,1,0,0.2307416796684265,300
A0.003,0.2,0.02,4,7,0,1,0.12048417329788208,138
A0.003,0.2,0.02,4,8,1,0,0.13991808891296387,300
A0.003,0.2,0.02,4,9,1,0,0.18070262670516968,300
A0.003,0.2,0.02,4,10,0,1,0.1000707745552063,167
A0.003,0.2,0.02,4,11,1,0,0.11854470521211624,300
A0.003,0.2,0.02,4,12,1,0,0.20675840973854065,300
A0.003,0.2,0.02,4,13,1,0,0.17904382944107056,300
A0.003,0.2,0.02,4,14,0,1,0.05556052178144455,119
A0.003,0.2,0.02,4,15,0,1,0.10169682651758194,146
A0.003,0.2,0.02,4,16,1,0,0.15344096720218658,300
A0.003,0.2,0.02,4,17,1,0,0.1884768009185791,300
A0.003,0.2,0.02,4,18,1,0,0.18203261494636536,300
A0.003,0.2,0.02,4,19,1,0,0.13301508128643036,300
A0.003,0.2,0.02,4,20,1,0,0.1483529508113861,300
A0.003,0.2,0.02,4,21,1,0,0.17111048102378845,300
A0.003,0.2,0.02,4,22,1,0,0.15931427478790283,300
A0.003,0.2,0.02,4,23,1,0,0.1385505348443985,300
A0.003,0.2,0.02,4,24,1,0,0.1777287721633911,300
A0.003,0.2,0.02,4,25,1,0,0.1760028749704361,300
A0.003,0.2,0.02,4,26,0,1,0.2136346399784088,186
A0.003,0.2,0.02,4,27,1,0,0.22516515851020813,300
A0.003,0.2,0.02,4,28,1,0,0.13053426146507263,300
A0.003,0.2,0.02,4,29,1,0,0.19928693771362305,300
A0.003,0.2,0.02,4,30,0,1,0.14118064939975739,158
A0.003,0.2,0.02,4,31,1,0,0.17586812376976013,300
A0.003,0.2,0.02,4,32,0,1,0.1296941190958023,176
A0.003,0.2,0.02,4,33,0,0,0.1336369812488556,300
A0.003,0.2,0.02,4,34,1,0,0.15108244121074677,300
A0.003,0.2,0.02,4,35,1,0,0.19672322273254395,300
A0.003,0.2,0.02,4,36,0,1,0.08364281058311462,158
A0.003,0.2,0.02,4,37,1,0,0.21124421060085297,300
A0.003,0.2,0.02,4,38,1,0,0.15062692761421204,300
A0.003,0.2,0.02,4,39,1,0,0.258699893951416,300
A0.003,0.2,0.02,4,40,1,0,0.21374481916427612,300
A0.003,0.2,0.02,4,41,1,0,0.17961083352565765,300
A0.003,0.2,0.02,4,42,1,0,0.21364757418632507,300
A0.003,0.2,0.02,4,43,1,0,0.1572735458612442,300
A0.003,0.2,0.02,4,44,1,0,0.15203586220741272,300
A0.003,0.2,0.02,4,45,1,0,0.1496068239212036,300
A0.003,0.2,0.02,4,46,1,0,0.16276702284812927,300
A0.003,0.2,0.02,4,47,1,0,0.21538516879081726,300
A0.003,0.2,0.02,4,48,0,1,0.15195783972740173,168
A0.003,0.2,0.02,4,49,1,0,0.1787469983100891,300
A0.003,0.2,0.02,4,50,0,1,0.06741054356098175,109
A0.003,0.2,0.02,4,51,1,0,0.13856247067451477,300
A0.003,0.2,0.02,4,52,1,0,0.17291763424873352,300
A0.003,0.2,0.02,4,53,1,0,0.23361043632030487,300
A0.003,0.2,0.02,4,54,1,0,0.16439329087734222,300
A0.003,0.2,0.02,4,55,0,1,0.07904164493083954,120
A0.003,0.2,0.02,4,56,0,0,0.16058413684368134,300
A0.003,0.2,0.02,4,57,1,0,0.22285401821136475,300
A0.003,0.2,0.02,4,58,1,0,0.11444004625082016,300
A0.003,0.2,0.02,4,59,0,0,0.1550409495830536,300
A0.003,0.2,0.02,4,60,1,0,0.15607398748397827,300
A0.003,0.2,0.02,4,61,0,1,0.1573779433965683,159
A0.003,0.2,0.02,4,62,0,1,0.17165863513946533,141
A0.003,0.2,0.02,4,63,0,1,0.06408002972602844,114
A0.003,0.2,0.02,4,64,0,1,0.03966166451573372,117
A0.003,0.2,0.02,4,65,1,0,0.15626628696918488,300
A0.003,0.2,0.02,4,66,1,0,0.18759368360042572,300
A0.003,0.2,0.02,4,67,0,1,0.12274704873561859,183
A0.003,0.2,0.02,4,68,1,0,0.17353938519954681,300
A0.003,0.2,0.02,4,69,1,0,0.23714402318000793,300
A0.003,0.2,0.02,4,70,1,0,0.13288098573684692,300
A0.003,0.2,0.02,4,71,0,0,0.20538850128650665,300
A0.003,0.2,0.02,4,72,1,0,0.15903142094612122,300
A0.003,0.2,0.02,4,73,1,0,0.1680804044008255,300
A0.003,0.2,0.02,4,74,1,0,0.167681023478508,300
A0.003,0.2,0.02,4,75,1,0,0.15010280907154083,300
A0.003,0.2,0.02,4,76,1,0,0.10465922206640244,300
A0.003,0.2,0.02,4,77,1,0,0.13596171140670776,300
A0.003,0.2,0.02,4,78,0,1,0.07327237725257874,111
A0.003,0.2,0.02,4,79,1,0,0.11882615089416504,300
A0.003,0.2,0.02,4,80,1,0,0.16763795912265778,300
A0.003,0.2,0.02,4,81,1,0,0.12225090712308884,300
A0.003,0.2,0.02,4,82,0,1,0.12020702660083771,127
A0.003,0.2,0.02,4,83,0,1,0.03607648238539696,109
A0.003,0.2,0.02,4,84,1,0,0.13850580155849457,300
A0.003,0.2,0.02,4,85,0,1,0.13084062933921814,140
A0.003,0.2,0.02,4,86,1,0,0.18535535037517548,300
A0.003,0.2,0.02,4,87,1,0,0.16672511398792267,300
A0.003,0.2,0.02,4,88,1,0,0.21993911266326904,300
A0.003,0.2,0.02,4,89,1,0,0.1349944919347763,300
A0.003,0.2,0.02,4,90,1,0,0.18767127394676208,300
A0.003,0.2,0.02,4,91,1,0,0.19921663403511047,300
A0.003,0.2,0.02,4,92,1,0,0.19660016894340515,300
A0.003,0.2,0.02,4,93,1,0,0.20307524502277374,300
A0.003,0.2,0.02,4,94,1,0,0.20190538465976715,300
A0.003,0.2,0.02,4,95,1,0,0.16308914124965668,300
A0.003,0.2,0.02,4,96,0,1,0.16423766314983368,142
A0.003,0.2,0.02,4,97,1,0,0.15731695294380188,300
A0.003,0.2,0.02,4,98,1,0,0.1658780425786972,300
A0.003,0.2,0.02,4,99,1,0,0.14706531167030334,300
A0.003,0.2,0.02,4,100,1,0,0.1859782338142395,300
A0.003,0.2,0.02,4,101,1,0,0.12005507946014404,300
A0.003,0.2,0.02,4,102,1,0,0.15179848670959473,300
A0.003,0.2,0.02,4,103,1,0,0.1511349380016327,300
A0.003,0.2,0.02,4,104,1,0,0.15058089792728424,300
A0.003,0.2,0.02,4,105,0,1,0.11813835054636002,160
A0.003,0.2,0.02,4,106,0,0,0.28529801964759827,300
A0.003,0.2,0.02,4,107,1,0,0.1876148283481598,300
A0.003,0.2,0.02,4,108,0,1,0.16520866751670837,148
A0.003,0.2,0.02,4,109,1,0,0.2588404417037964,300
A0.003,0.2,0.02,4,110,1,0,0.17075729370117188,300
A0.003,0.2,0.02,4,111,0,0,0.16871647536754608,300
A0.003,0.2,0.02,4,112,0,1,0.14596010744571686,149
A0.003,0.2,0.02,4,113,1,0,0.20642097294330597,300
A0.003,0.2,0.02,4,114,1,0,0.19783882796764374,300
A0.003,0.2,0.02,4,115,0,0,0.13113585114479065,300
A0.003,0.2,0.02,4,116,0,1,0.12954968214035034,142
A0.003,0.2,0.02,4,117,0,1,0.06898189336061478,118
A0.003,0.2,0.02,4,118,1,0,0.22241631150245667,300
A0.003,0.2,0.02,4,119,1,0,0.18690113723278046,300
A0.003,0.2,0.02,4,120,1,0,0.15410223603248596,300
A0.003,0.2,0.02,4,121,0,1,0.03981828689575195,132
A0.003,0.2,0.02,4,122,1,0,0.229275643825531,300
A0.003,0.2,0.02,4,123,1,0,0.17068040370941162,300
A0.003,0.2,0.02,4,124,1,0,0.17005594074726105,300
A0.003,0.2,0.02,4,125,0,1,0.09506479650735855,155
A0.003,0.2,0.02,4,126,1,0,0.17686118185520172,300
A0.003,0.2,0.02,4,127,1,0,0.14409765601158142,300
A0.003,0.2,0.02,4,128,1,0,0.2167513072490692,300
A0.003,0.2,0.02,4,129,0,1,0.1276443898677826,164
A0.003,0.2,0.02,4,130,1,0,0.15503139793872833,300
A0.003,0.2,0.02,4,131,1,0,0.16176126897335052,300
A0.003,0.2,0.02,4,132,1,0,0.13722862303256989,300
A0.003,0.2,0.02,4,133,1,0,0.1757844090461731,300
A0.003,0.2,0.02,4,134,0,1,0.08743511885404587,111
A0.003,0.2,0.02,4,135,0,1,0.10560256242752075,121
A0.003,0.2,0.02,4,136,1,0,0.18025754392147064,300
A0.003,0.2,0.02,4,137,1,0,0.1462608277797699,300
A0.003,0.2,0.02,4,138,1,0,0.21292263269424438,300
A0.003,0.2,0.02,4,139,1,0,0.10108025372028351,300
A0.003,0.2,0.02,4,140,1,0,0.17951102554798126,300
A0.003,0.2,0.02,4,141,0,1,0.11022869497537613,147
A0.003,0.2,0.02,4,142,1,0,0.222442165017128,300
A0.003,0.2,0.02,4,143,1,0,0.17524294555187225,300
A0.003,0.2,0.02,4,144,1,0,0.14726680517196655,300
A0.003,0.2,0.02,4,145,1,0,0.1637079417705536,300
A0.003,0.2,0.02,4,146,1,0,0.20559203624725342,300
A0.003,0.2,0.02,4,147,1,0,0.1671297401189804,300
A0.003,0.2,0.02,4,148,1,0,0.19892475008964539,300
A0.003,0.2,0.02,4,149,0,1,0.15561911463737488,179
A0.003,0.2,0.02,4,150,0,1,0.11644262075424194,139
A0.003,0.2,0.02,4,151,0,0,0.22139696776866913,300
A0.003,0.2,0.02,4,152,1,0,0.1632089912891388,300
A0.003,0.2,0.02,4,153,1,0,0.16298611462116241,300
A0.003,0.2,0.02,4,154,0,1,0.05892404168844223,111
A0.003,0.2,0.02,4,155,1,0,0.16969804465770721,300
A0.003,0.2,0.02,4,156,0,1,0.11596563458442688,141
A0.003,0.2,0.02,4,157,0,1,0.08197642117738724,168
A0.003,0.2,0.02,4,158,1,0,0.14341412484645844,300
A0.003,0.2,0.02,4,159,1,0,0.2165171504020691,300
A0.003,0.2,0.02,4,160,1,0,0.19072936475276947,300
A0.003,0.2,0.02,4,161,0,0,0.1907048523426056,300
A0.003,0.2,0.02,4,162,1,0,0.21571820974349976,300
A0.003,0.2,0.02,4,163,1,0,0.19039557874202728,300
A0.003,0.2,0.02,4,164,1,0,0.16107656061649323,300
A0.003,0.2,0.02,4,165,1,0,0.1539125293493271,300
A0.003,0.2,0.02,4,166,1,0,0.13100047409534454,300
A0.003,0.2,0.02,4,167,1,0,0.19122964143753052,300
A0.003,0.2,0.02,4,168,1,0,0.19545912742614746,300
A0.003,0.2,0.02,4,169,1,0,0.16734513640403748,300
A0.003,0.2,0.02,4,170,1,0,0.19672107696533203,300
A0.003,0.2,0.02,4,171,1,0,0.18394014239311218,300
A0.003,0.2,0.02,4,172,1,0,0.19916649162769318,300
A0.003,0.2,0.02,4,173,1,0,0.218020960688591,300
A0.003,0.2,0.02,4,174,1,0,0.19351285696029663,300
A0.003,0.2,0.02,4,175,0,1,0.12886159121990204,142
A0.003,0.2,0.02,4,176,0,1,0.1202569305896759,155
A0.003,0.2,0.02,4,177,0,1,0.07847520709037781,152
A0.003,0.2,0.02,4,178,1,0,0.1851574182510376,300
A0.003,0.2,0.02,4,179,1,0,0.20242765545845032,300
A0.003,0.2,0.02,4,180,1,0,0.1644023060798645,300
A0.003,0.2,0.02,4,181,1,0,0.1865491420030594,300
A0.003,0.2,0.02,4,182,0,1,0.05226290598511696,135
A0.003,0.2,0.02,4,183,0,0,0.19002924859523773,300
A0.003,0.2,0.02,4,184,1,0,0.17251457273960114,300
A0.003,0.2,0.02,4,185,0,0,0.15046320855617523,300
A0.003,0.2,0.02,4,186,1,0,0.1463155746459961,300
A0.003,0.2,0.02,4,187,0,1,0.07730252295732498,118
A0.003,0.2,0.02,4,188,0,1,0.08694017678499222,139
A0.003,0.2,0.02,4,189,0,0,0.2619684338569641,300
A0.003,0.2,0.02,4,190,1,0,0.29720181226730347,300
A0.003,0.2,0.02,4,191,0,1,0.13668140769004822,167
A0.003,0.2,0.02,4,192,1,0,0.15778008103370667,300
A0.003,0.2,0.02,4,193,0,1,0.09629769623279572,145
A0.003,0.2,0.02,4,194,1,0,0.18079723417758942,300
A0.003,0.2,0.02,4,195,1,0,0.2332923710346222,300
A0.003,0.2,0.02,4,196,1,0,0.17224644124507904,300
A0.003,0.2,0.02,4,197,1,0,0.21451054513454437,300
A0.003,0.2,0.02,4,198,1,0,0.16401290893554688,300
A0.003,0.2,0.02,4,199,1,0,0.1667049676179886,300
A0.003,0.2,0.05,0,0,1,0,0.19518330693244934,300
A0.003,0.2,0.05,0,1,1,0,0.11765003204345703,300
A0.003,0.2,0.05,0,2,0,1,0.06373362243175507,168
A0.003,0.2,0.05,0,3,1,0,0.23583805561065674,300
A0.003,0.2,0.05,0,4,1,0,0.2616336941719055,300
A0.003,0.2,0.05,0,5,0,1,0.14040160179138184,148
A0.003,0.2,0.05,0,6,0,1,0.05669108033180237,112
A0.003,0.2,0.05,0,7,0,1,0.12109971046447754,177
A0.003,0.2,0.05,0,8,0,1,0.06054636463522911,112
A0.003,0.2,0.05,0,9,0,1,0.07034071534872055,171
A0.003,0.2,0.05,0,10,1,0,0.17179888486862183,300
A0.003,0.2,0.05,0,11,1,0,0.21154437959194183,300
A0.003,0.2,0.05,0,12,1,0,0.19367866218090057,300
A0.003,0.2,0.05,0,13,0,1,0.1790330857038498,195
A0.003,0.2,0.05,0,14,0,1,0.08498581498861313,154
A0.003,0.2,0.05,0,15,0,1,0.061214838176965714,102
A0.003,0.2,0.05,0,16,0,1,0.08042090386152267,155
A0.003,0.2,0.05,0,17,0,1,0.11628079414367676,114
A0.003,0.2,0.05,0,18,1,0,0.19040443003177643,300
A0.003,0.2,0.05,0,19,0,0,0.15890464186668396,300
A0.003,0.2,0.05,0,20,1,0,0.18007473647594452,300
A0.003,0.2,0.05,0,21,1,0,0.24669569730758667,300
A0.003,0.2,0.05,0,22,0,1,0.11039294302463531,151
A0.003,0.2,0.05,0,23,1,0,0.14283548295497894,300
A0.003,0.2,0.05,0,24,0,0,0.16874584555625916,300
A0.003,0.2,0.05,0,25,1,0,0.16535577178001404,300
A0.003,0.2,0.05,0,26,0,1,0.06575331091880798,91
A0.003,0.2,0.05,0,27,1,0,0.10254672914743423,300
A0.003,0.2,0.05,0,28,0,0,0.19937880337238312,300
A0.003,0.2,0.05,0,29,0,1,0.08448541909456253,106
A0.003,0.2,0.05,0,30,1,0,0.1263820379972458,300
A0.003,0.2,0.05,0,31,1,0,0.16749081015586853,300
A0.003,0.2,0.05,0,32,0,0,0.2378067672252655,300
A0.003,0.2,0.05,0,33,1,0,0.17577901482582092,300
A0.003,0.2,0.05,0,34,0,1,0.16691908240318298,163
A0.003,0.2,0.05,0,35,1,0,0.21014773845672607,300
A0.003,0.2,0.05,0,36,1,0,0.20732071995735168,300
A0.003,0.2,0.05,0,37,0,1,0.05225430428981781,102
A0.003,0.2,0.05,0,38,0,1,0.058798614889383316,116
A0.003,0.2,0.05,0,39,1,0,0.18987013399600983,300
A0.003,0.2,0.05,0,40,1,0,0.23099228739738464,300
A0.003,0.2,0.05,0,41,0,1,0.2044312208890915,184
A0.003,0.2,0.05,0,42,1,0,0.18731901049613953,300
A0.003,0.2,0.05,0,43,0,1,0.0885092243552208,113
A0.003,0.2,0.05,0,44,0,1,0.13244859874248505,138
A0.003,0.2,0.05,0,45,0,1,0.058798253536224365,101
A0.003,0.2,0.05,0,46,1,0,0.12173434346914291,300
