condition,rough,sigma_k,seed,episode,push_step,recovery
TRACK,rough,0.06,4,121,30,6
TRACK,rough,0.06,4,81,18,19
TRACK,rough,0.06,4,125,17,20
TRACK,rough,0.06,4,28,3,35
TRACK,rough,0.06,4,90,34,4
TRACK,rough,0.06,4,68,17,24
TRACK,rough,0.06,4,140,25,16
TRACK,rough,0.06,4,73,40,2
TRACK,rough,0.06,4,97,32,10
TRACK,rough,0.06,4,162,31,11
TRACK,rough,0.06,4,183,39,3
TRACK,rough,0.06,4,33,23,21
TRACK,rough,0.06,4,194,33,11
TRACK,rough,0.06,4,94,42,3
TRACK,rough,0.06,4,19,44,2
TRACK,rough,0.06,4,132,44,2
TRACK,rough,0.06,4,8,39,8
TRACK,rough,0.06,4,31,45,3
TRACK,rough,0.06,4,86,49,2
TRACK,rough,0.06,4,152,49,2
TRACK,rough,0.06,4,173,48,3
TRACK,rough,0.06,4,181,44,7
TRACK,rough,0.06,4,56,45,9
TRACK,rough,0.06,4,95,52,2
TRACK,rough,0.06,4,94,52,3
TRACK,rough,0.06,4,79,40,17
TRACK,rough,0.06,4,76,51,7
TRACK,rough,0.06,4,117,54,7
TRACK,rough,0.06,4,173,53,9
TRACK,rough,0.06,4,149,53,10
TRACK,rough,0.06,4,24,61,4
TRACK,rough,0.06,4,119,62,3
TRACK,rough,0.06,4,188,61,4
TRACK,rough,0.06,4,131,59,7
TRACK,rough,0.06,4,168,62,4
TRACK,rough,0.06,4,7,59,8
TRACK,rough,0.06,4,8,50,20
TRACK,rough,0.06,4,47,61,9
TRACK,rough,0.06,4,71,67,4
TRACK,rough,0.06,4,28,57,16
TRACK,rough,0.06,4,46,62,13
TRACK,rough,0.06,4,141,64,11
TRACK,rough,0.06,4,146,69,7
TRACK,rough,0.06,4,31,75,2
TRACK,rough,0.06,4,54,68,9
TRACK,rough,0.06,4,73,75,4
TRACK,rough,0.06,4,121,77,5
TRACK,rough,0.06,4,195,78,4
TRACK,rough,0.06,4,23,67,18
TRACK,rough,0.06,4,131,71,16
TRACK,rough,0.06,4,192,86,2
TRACK,rough,0.06,4,196,85,3
TRACK,rough,0.06,4,97,84,5
TRACK,rough,0.06,4,154,86,3
TRACK,rough,0.06,4,164,85,5
TRACK,rough,0.06,4,97,91,2
TRACK,rough,0.06,4,138,83,10
TRACK,rough,0.06,4,40,91,3
TRACK,rough,0.06,4,117,90,6
TRACK,rough,0.06,4,148,89,7
TRACK,rough,0.06,4,109,94,3
TRACK,rough,0.06,4,141,90,8
TRACK,rough,0.06,4,191,93,7
TRACK,rough,0.06,4,156,95,-94
TRACK,rough,0.06,4,44,1,4
TRACK,rough,0.06,4,72,2,4
TRACK,rough,0.06,4,142,99,-93
TRACK,rough,0.06,4,197,2,4
TRACK,rough,0.06,4,102,72,-64
TRACK,rough,0.06,4,127,3,5
TRACK,rough,0.06,4,138,4,4
TRACK,rough,0.06,4,130,99,-90
TRACK,rough,0.06,4,98,5,5
TRACK,rough,0.06,4,194,3,7
TRACK,rough,0.06,4,154,7,5
TRACK,rough,0.06,4,170,2,10
TRACK,rough,0.06,4,58,95,-82
TRACK,rough,0.06,4,34,14,2
TRACK,rough,0.06,4,173,96,-80
TRACK,rough,0.06,4,118,15,2
TRACK,rough,0.06,4,123,94,-77
TRACK,rough,0.06,4,195,15,3
TRACK,rough,0.06,4,35,17,2
TRACK,rough,0.06,4,24,9,11
TRACK,rough,0.06,4,87,14,8
TRACK,rough,0.06,4,133,19,6
TRACK,rough,0.06,4,66,23,3
TRACK,rough,0.06,4,156,24,3
TRACK,rough,0.06,4,110,24,4
TRACK,rough,0.06,4,18,26,3
TRACK,rough,0.06,4,166,24,6
TRACK,rough,0.06,4,31,94,-63
TRACK,rough,0.06,4,50,21,11
TRACK,rough,0.06,4,33,23,10
TRACK,rough,0.06,4,149,25,8
TRACK,rough,0.06,4,40,12,22
TRACK,rough,0.06,4,95,29,5
TRACK,rough,0.06,4,15,32,3
TRACK,rough,0.06,4,38,29,6
TRACK,rough,0.06,4,90,32,3
TRACK,rough,0.06,4,175,33,2
TRACK,rough,0.06,4,60,30,6
TRACK,rough,0.06,4,172,27,12
TRACK,rough,0.06,4,55,15,27
TRACK,rough,0.06,4,17,32,12
TRACK,rough,0.06,4,56,42,2
TRACK,rough,0.06,4,106,41,3
TRACK,rough,0.06,4,194,41,3
TRACK,rough,0.06,4,6,43,2
TRACK,rough,0.06,4,129,37,8
TRACK,rough,0.06,4,98,45,2
TRACK,rough,0.06,4,21,46,2
TRACK,rough,0.06,4,115,45,3
TRACK,rough,0.06,4,19,38,12
TRACK,rough,0.06,4,97,43,7
TRACK,rough,0.06,4,132,19,31
TRACK,rough,0.06,4,184,41,9
TRACK,rough,0.06,4,118,37,14
TRACK,rough,0.06,4,162,25,27
TRACK,rough,0.06,4,194,46,6
TRACK,rough,0.06,4,36,50,6
TRACK,rough,0.06,4,152,46,10
TRACK,rough,0.06,4,109,17,41
TRACK,rough,0.06,4,157,51,8
TRACK,rough,0.06,4,186,49,12
TRACK,rough,0.06,4,4,48,15
TRACK,rough,0.06,4,75,53,10
TRACK,rough,0.06,4,54,20,45
TRACK,rough,0.06,4,185,62,3
TRACK,rough,0.06,4,187,60,7
TRACK,rough,0.06,4,7,59,9
TRACK,rough,0.06,4,62,60,9
TRACK,rough,0.06,4,137,69,2
TRACK,rough,0.06,4,144,13,58
TRACK,rough,0.06,4,167,54,18
TRACK,rough,0.06,4,12,68,6
TRACK,rough,0.06,4,196,65,9
TRACK,rough,0.06,4,50,69,6
TRACK,rough,0.06,4,191,73,2
TRACK,rough,0.06,4,151,65,11
TRACK,rough,0.06,4,56,73,4
TRACK,rough,0.06,4,90,69,8
TRACK,rough,0.06,4,119,6,71
TRACK,rough,0.06,4,144,72,6
TRACK,rough,0.06,4,197,71,7
TRACK,rough,0.06,4,29,77,2
TRACK,rough,0.06,4,45,75,4
TRACK,rough,0.06,4,26,66,15
TRACK,rough,0.06,4,35,78,3
TRACK,rough,0.06,4,98,79,2
TRACK,rough,0.06,4,114,75,7
TRACK,rough,0.06,4,38,83,2
TRACK,rough,0.06,4,185,84,2
TRACK,rough,0.06,4,126,78,9
TRACK,rough,0.06,4,196,81,6
TRACK,rough,0.06,4,6,74,15
TRACK,rough,0.06,4,116,82,7
TRACK,rough,0.06,4,120,86,3
TRACK,rough,0.06,4,47,71,19
TRACK,rough,0.06,4,133,82,9
TRACK,rough,0.06,4,198,89,2
TRACK,rough,0.06,4,0,87,5
TRACK,rough,0.06,4,3,84,9
TRACK,rough,0.06,4,27,89,4
TRACK,rough,0.06,4,79,83,12
TRACK,rough,0.06,4,196,90,5
TRACK,rough,0.06,4,149,88,8
TRACK,rough,0.06,4,20,91,7
TRACK,rough,0.06,4,83,96,3
TRACK,rough,0.06,4,144,0,2
TRACK,rough,0.06,4,64,6,4
TRACK,rough,0.06,4,127,90,-80
TRACK,rough,0.06,4,195,6,4
TRACK,rough,0.06,4,80,5,6
TRACK,rough,0.06,4,137,6,5
TRACK,rough,0.06,4,131,7,6
TRACK,rough,0.06,4,145,97,-84
TRACK,rough,0.06,4,182,98,-84
TRACK,rough,0.06,4,101,5,11
TRACK,rough,0.06,4,149,9,7
TRACK,rough,0.06,4,35,15,2
TRACK,rough,0.06,4,106,12,5
TRACK,rough,0.06,4,53,10,8
TRACK,rough,0.06,4,43,98,-79
TRACK,rough,0.06,4,57,10,9
TRACK,rough,0.06,4,97,88,-69
TRACK,rough,0.06,4,133,7,12
TRACK,rough,0.06,4,192,16,3
TRACK,rough,0.06,4,41,1,19
TRACK,rough,0.06,4,99,15,6
TRACK,rough,0.06,4,120,20,4
TRACK,rough,0.06,4,141,16,8
TRACK,rough,0.06,4,118,24,2
TRACK,rough,0.06,4,147,19,7
TRACK,rough,0.06,4,196,12,14
TRACK,rough,0.06,4,199,12,15
TRACK,rough,0.06,4,68,24,4
TRACK,rough,0.06,4,72,24,5
TRACK,rough,0.06,4,102,96,-66
TRACK,rough,0.06,4,163,7,23
TRACK,rough,0.06,4,34,29,2
TRACK,rough,0.06,4,176,30,2
TRACK,rough,0.06,4,71,31,3
TRACK,rough,0.06,4,121,27,7
TRACK,rough,0.06,4,190,14,20
TRACK,rough,0.06,4,136,28,7
TRACK,rough,0.06,4,96,32,4
TRACK,rough,0.06,4,193,33,3
TRACK,rough,0.06,4,13,28,12
TRACK,rough,0.06,4,137,37,3
TRACK,rough,0.06,4,189,33,9
TRACK,rough,0.06,4,42,38,6
TRACK,rough,0.06,4,97,31,13
TRACK,rough,0.06,4,73,37,8
TRACK,rough,0.06,4,29,29,17
TRACK,rough,0.06,4,8,41,6
TRACK,rough,0.06,4,144,44,3
TRACK,rough,0.06,4,51,41,8
TRACK,rough,0.06,4,177,40,11
TRACK,rough,0.06,4,59,47,6
TRACK,rough,0.06,4,70,51,4
TRACK,rough,0.06,4,122,46,9
TRACK,rough,0.06,4,162,43,12
TRACK,rough,0.06,4,86,43,13
TRACK,rough,0.06,4,160,48,8
TRACK,rough,0.06,4,111,53,4
TRACK,rough,0.06,4,134,31,30
TRACK,rough,0.06,4,186,59,2
TRACK,rough,0.06,4,72,52,10
TRACK,rough,0.06,4,42,59,4
TRACK,rough,0.06,4,144,61,2
TRACK,rough,0.06,4,20,64,2
TRACK,rough,0.06,4,85,62,4
TRACK,rough,0.06,4,198,55,11
TRACK,rough,0.06,4,30,59,8
TRACK,rough,0.06,4,106,61,6
TRACK,rough,0.06,4,7,60,8
TRACK,rough,0.06,4,23,66,3
TRACK,rough,0.06,4,22,66,5
TRACK,rough,0.06,4,139,64,7
TRACK,rough,0.06,4,55,69,3
TRACK,rough,0.06,4,160,69,3
TRACK,rough,0.06,4,2,63,10
TRACK,rough,0.06,4,129,70,3
TRACK,rough,0.06,4,176,53,20
TRACK,rough,0.06,4,180,68,5
TRACK,rough,0.06,4,81,70,4
TRACK,rough,0.06,4,150,72,2
TRACK,rough,0.06,4,110,52,24
TRACK,rough,0.06,4,198,76,2
TRACK,rough,0.06,4,133,31,48
TRACK,rough,0.06,4,44,69,11
TRACK,rough,0.06,4,193,75,5
TRACK,rough,0.06,4,89,78,3
TRACK,rough,0.06,4,122,75,6
TRACK,rough,0.06,4,61,75,8
TRACK,rough,0.06,4,85,81,2
TRACK,rough,0.06,4,43,51,33
TRACK,rough,0.06,4,178,82,2
TRACK,rough,0.06,4,108,84,2
TRACK,rough,0.06,4,154,77,9
TRACK,rough,0.06,4,169,74,12
TRACK,rough,0.06,4,40,75,12
TRACK,rough,0.06,4,71,85,2
TRACK,rough,0.06,4,75,83,4
TRACK,rough,0.06,4,138,83,4
TRACK,rough,0.06,4,55,83,5
TRACK,rough,0.06,4,15,86,3
TRACK,rough,0.06,4,136,79,11
TRACK,rough,0.06,4,95,88,3
TRACK,rough,0.06,4,176,80,11
TRACK,rough,0.06,4,7,89,3
TRACK,rough,0.06,4,27,69,23
TRACK,rough,0.06,4,44,87,5
TRACK,rough,0.06,4,137,85,9
TRACK,rough,0.06,4,124,88,7
TRACK,rough,0.06,4,182,82,13
TRACK,rough,0.06,4,152,95,1
TRACK,rough,0.06,4,24,79,18
TRACK,rough,0.06,4,97,92,6
TRACK,rough,0.06,4,186,75,23
TRACK,rough,0.06,4,67,93,6
TRACK,rough,0.06,4,4,98,-1
TRACK,rough,0.06,4,27,96,-1
TRACK,rough,0.06,4,50,62,-1
TRACK,rough,0.06,4,51,99,-1
TRACK,rough,0.06,4,65,53,-1
TRACK,rough,0.06,4,68,97,-1
TRACK,rough,0.06,4,73,98,-1
TRACK,rough,0.06,4,107,87,-1
TRACK,rough,0.06,4,126,99,-1
TRACK,rough,0.06,4,173,92,-1
TRACK,rough,0.06,4,195,98,-1
TRACK,rough,0.1,0,149,0,6
TRACK,rough,0.1,0,8,5,2
TRACK,rough,0.1,0,135,6,1
TRACK,rough,0.1,0,16,5,4
TRACK,rough,0.1,0,34,6,4
TRACK,rough,0.1,0,50,2,8
TRACK,rough,0.1,0,161,0,10
TRACK,rough,0.1,0,199,7,3
TRACK,rough,0.1,0,41,6,5
TRACK,rough,0.1,0,14,6,6
TRACK,rough,0.1,0,109,7,7
TRACK,rough,0.1,0,18,14,2
TRACK,rough,0.1,0,196,7,9
TRACK,rough,0.1,0,56,11,6
TRACK,rough,0.1,0,145,5,12
TRACK,rough,0.1,0,157,0,17
TRACK,rough,0.1,0,122,9,9
TRACK,rough,0.1,0,131,4,15
TRACK,rough,0.1,0,121,14,6
TRACK,rough,0.1,0,19,9,12
TRACK,rough,0.1,0,70,20,1
TRACK,rough,0.1,0,15,15,8
TRACK,rough,0.1,0,119,10,13
TRACK,rough,0.1,0,58,19,5
TRACK,rough,0.1,0,146,6,18
TRACK,rough,0.1,0,166,13,11
TRACK,rough,0.1,0,148,4,21
TRACK,rough,0.1,0,151,20,5
TRACK,rough,0.1,0,88,16,10
TRACK,rough,0.1,0,165,17,9
TRACK,rough,0.1,0,152,18,9
TRACK,rough,0.1,0,3,19,9
TRACK,rough,0.1,0,161,20,8
TRACK,rough,0.1,0,54,2,27
TRACK,rough,0.1,0,63,14,16
TRACK,rough,0.1,0,134,23,8
TRACK,rough,0.1,0,189,29,2
TRACK,rough,0.1,0,27,21,11
TRACK,rough,0.1,0,112,30,2
TRACK,rough,0.1,0,125,28,4
TRACK,rough,0.1,0,35,31,2
TRACK,rough,0.1,0,128,28,5
TRACK,rough,0.1,0,191,27,6
TRACK,rough,0.1,0,47,32,2
TRACK,rough,0.1,0,70,31,3
TRACK,rough,0.1,0,39,17,19
TRACK,rough,0.1,0,121,30,6
TRACK,rough,0.1,0,144,17,19
TRACK,rough,0.1,0,180,15,21
TRACK,rough,0.1,0,78,18,19
TRACK,rough,0.1,0,163,25,12
TRACK,rough,0.1,0,178,25,12
TRACK,rough,0.1,0,184,30,7
TRACK,rough,0.1,0,61,30,8
TRACK,rough,0.1,0,64,31,7
TRACK,rough,0.1,0,39,37,3
TRACK,rough,0.1,0,24,38,3
TRACK,rough,0.1,0,42,29,12
TRACK,rough,0.1,0,45,17,25
TRACK,rough,0.1,0,196,40,2
TRACK,rough,0.1,0,44,41,2
TRACK,rough,0.1,0,199,20,24
TRACK,rough,0.1,0,105,36,9
TRACK,rough,0.1,0,137,22,24
TRACK,rough,0.1,0,143,37,9
TRACK,rough,0.1,0,80,43,4
TRACK,rough,0.1,0,170,44,3
TRACK,rough,0.1,0,185,35,12
TRACK,rough,0.1,0,4,37,12
TRACK,rough,0.1,0,191,43,6
TRACK,rough,0.1,0,195,46,3
TRACK,rough,0.1,0,71,48,2
TRACK,rough,0.1,0,143,47,3
TRACK,rough,0.1,0,187,16,34
TRACK,rough,0.1,0,0,44,7
TRACK,rough,0.1,0,13,44,8
TRACK,rough,0.1,0,40,17,35
TRACK,rough,0.1,0,167,25,27
TRACK,rough,0.1,0,114,50,3
TRACK,rough,0.1,0,130,51,2
TRACK,rough,0.1,0,136,1,52
TRACK,rough,0.1,0,186,51,2
TRACK,rough,0.1,0,117,50,4
TRACK,rough,0.1,0,157,31,24
TRACK,rough,0.1,0,6,53,3
TRACK,rough,0.1,0,27,37,19
TRACK,rough,0.1,0,59,51,6
TRACK,rough,0.1,0,108,7,51
TRACK,rough,0.1,0,14,52,7
TRACK,rough,0.1,0,68,53,6
TRACK,rough,0.1,0,90,37,23
TRACK,rough,0.1,0,97,32,28
TRACK,rough,0.1,0,168,55,5
TRACK,rough,0.1,0,159,36,25
TRACK,rough,0.1,0,38,61,3
TRACK,rough,0.1,0,151,56,8
TRACK,rough,0.1,0,63,54,11
TRACK,rough,0.1,0,177,18,47
TRACK,rough,0.1,0,180,61,5
TRACK,rough,0.1,0,115,65,2
TRACK,rough,0.1,0,88,52,16
TRACK,rough,0.1,0,76,64,5
TRACK,rough,0.1,0,90,61,9
TRACK,rough,0.1,0,143,64,7
TRACK,rough,0.1,0,35,56,17
TRACK,rough,0.1,0,67,60,13
TRACK,rough,0.1,0,136,64,9
TRACK,rough,0.1,0,169,69,4
TRACK,rough,0.1,0,196,45,28
TRACK,rough,0.1,0,127,56,18
TRACK,rough,0.1,0,182,73,1
TRACK,rough,0.1,0,93,73,2
TRACK,rough,0.1,0,77,50,26
TRACK,rough,0.1,0,91,60,16
TRACK,rough,0.1,0,140,71,5
TRACK,rough,0.1,0,120,65,12
TRACK,rough,0.1,0,156,58,19
TRACK,rough,0.1,0,19,76,2
TRACK,rough,0.1,0,64,67,11
TRACK,rough,0.1,0,109,58,20
TRACK,rough,0.1,0,191,53,25
TRACK,rough,0.1,0,187,75,4
TRACK,rough,0.1,0,103,76,4
TRACK,rough,0.1,0,118,56,24
TRACK,rough,0.1,0,46,69,13
TRACK,rough,0.1,0,42,77,7
TRACK,rough,0.1,0,51,82,2
TRACK,rough,0.1,0,8,74,11
TRACK,rough,0.1,0,123,84,2
TRACK,rough,0.1,0,162,22,65
TRACK,rough,0.1,0,29,80,10
TRACK,rough,0.1,0,31,39,51
TRACK,rough,0.1,0,49,86,5
TRACK,rough,0.1,0,83,89,2
TRACK,rough,0.1,0,149,72,20
TRACK,rough,0.1,0,181,76,16
TRACK,rough,0.1,0,60,79,14
TRACK,rough,0.1,0,22,69,25
TRACK,rough,0.1,0,81,84,10
TRACK,rough,0.1,0,116,89,5
TRACK,rough,0.1,0,7,83,13
TRACK,rough,0.1,0,120,87,9
TRACK,rough,0.1,0,174,65,31
TRACK,rough,0.1,0,164,87,10
TRACK,rough,0.1,0,30,91,7
TRACK,rough,0.1,0,71,68,30
TRACK,rough,0.1,0,20,93,6
TRACK,rough,0.1,0,111,94,6
TRACK,rough,0.1,0,177,93,7
TRACK,rough,0.1,0,179,95,5
TRACK,rough,0.1,0,66,97,-95
TRACK,rough,0.1,0,79,76,-73
TRACK,rough,0.1,0,197,85,-82
TRACK,rough,0.1,0,102,70,-66
TRACK,rough,0.1,0,55,84,-78
TRACK,rough,0.1,0,156,1,5
TRACK,rough,0.1,0,56,80,-73
TRACK,rough,0.1,0,150,3,4
TRACK,rough,0.1,0,192,5,2
TRACK,rough,0.1,0,84,93,-85
TRACK,rough,0.1,0,119,93,-85
TRACK,rough,0.1,0,43,76,-67
TRACK,rough,0.1,0,71,8,3
TRACK,rough,0.1,0,160,0,11
TRACK,rough,0.1,0,163,4,7
TRACK,rough,0.1,0,191,6,5
TRACK,rough,0.1,0,137,99,-87
TRACK,rough,0.1,0,148,8,4
TRACK,rough,0.1,0,139,9,5
TRACK,rough,0.1,0,144,7,10
TRACK,rough,0.1,0,62,86,-68
TRACK,rough,0.1,0,108,3,16
TRACK,rough,0.1,0,92,18,2
TRACK,rough,0.1,0,179,18,2
TRACK,rough,0.1,0,63,13,8
TRACK,rough,0.1,0,2,18,4
TRACK,rough,0.1,0,79,20,2
TRACK,rough,0.1,0,109,13,9
TRACK,rough,0.1,0,153,11,11
TRACK,rough,0.1,0,32,13,10
TRACK,rough,0.1,0,47,15,9
TRACK,rough,0.1,0,142,13,11
TRACK,rough,0.1,0,196,13,11
TRACK,rough,0.1,0,11,21,4
TRACK,rough,0.1,0,165,5,20
TRACK,rough,0.1,0,170,23,2
TRACK,rough,0.1,0,25,24,2
TRACK,rough,0.1,0,134,95,-69
TRACK,rough,0.1,0,67,25,2
TRACK,rough,0.1,0,141,23,4
TRACK,rough,0.1,0,65,17,11
TRACK,rough,0.1,0,90,12,16
TRACK,rough,0.1,0,182,15,13
TRACK,rough,0.1,0,70,19,10
TRACK,rough,0.1,0,86,28,3
TRACK,rough,0.1,0,17,23,9
TRACK,rough,0.1,0,85,23,9
TRACK,rough,0.1,0,95,4,28
TRACK,rough,0.1,0,120,30,2
TRACK,rough,0.1,0,94,17,17
TRACK,rough,0.1,0,34,5,30
TRACK,rough,0.1,0,19,34,2
TRACK,rough,0.1,0,54,32,4
TRACK,rough,0.1,0,64,22,14
TRACK,rough,0.1,0,180,31,5
TRACK,rough,0.1,0,129,21,16
TRACK,rough,0.1,0,20,22,16
TRACK,rough,0.1,0,89,27,12
TRACK,rough,0.1,0,91,35,7
TRACK,rough,0.1,0,122,12,30
TRACK,rough,0.1,0,38,34,9
TRACK,rough,0.1,0,189,85,-42
TRACK,rough,0.1,0,66,32,12
TRACK,rough,0.1,0,79,35,10
TRACK,rough,0.1,0,174,43,2
TRACK,rough,0.1,0,12,24,22
TRACK,rough,0.1,0,28,29,19
TRACK,rough,0.1,0,37,18,32
TRACK,rough,0.1,0,106,41,10
TRACK,rough,0.1,0,161,39,12
TRACK,rough,0.1,0,175,47,5
TRACK,rough,0.1,0,19,45,8
TRACK,rough,0.1,0,62,43,10
TRACK,rough,0.1,0,177,49,4
TRACK,rough,0.1,0,116,43,11
TRACK,rough,0.1,0,84,33,22
TRACK,rough,0.1,0,198,45,10
TRACK,rough,0.1,0,1,45,11
TRACK,rough,0.1,0,40,48,8
TRACK,rough,0.1,0,55,31,25
TRACK,rough,0.1,0,185,44,12
TRACK,rough,0.1,0,155,54,3
TRACK,rough,0.1,0,179,46,11
TRACK,rough,0.1,0,36,54,4
TRACK,rough,0.1,0,31,20,39
TRACK,rough,0.1,0,135,32,27
TRACK,rough,0.1,0,50,58,2
TRACK,rough,0.1,0,197,58,2
TRACK,rough,0.1,0,56,59,2
TRACK,rough,0.1,0,95,35,27
TRACK,rough,0.1,0,131,52,10
TRACK,rough,0.1,0,157,57,5
TRACK,rough,0.1,0,160,53,10
TRACK,rough,0.1,0,192,60,4
TRACK,rough,0.1,0,113,43,22
TRACK,rough,0.1,0,1,58,8
TRACK,rough,0.1,0,21,59,7
TRACK,rough,0.1,0,0,49,18
TRACK,rough,0.1,0,42,59,8
TRACK,rough,0.1,0,78,35,32
TRACK,rough,0.1,0,52,57,11
TRACK,rough,0.1,0,64,64,4
TRACK,rough,0.1,0,39,59,10
TRACK,rough,0.1,0,22,64,6
TRACK,rough,0.1,0,14,53,18
TRACK,rough,0.1,0,57,58,14
TRACK,rough,0.1,0,97,62,10
TRACK,rough,0.1,0,190,70,2
TRACK,rough,0.1,0,196,60,12
TRACK,rough,0.1,0,112,61,12
TRACK,rough,0.1,0,197,71,2
TRACK,rough,0.1,0,28,58,16
TRACK,rough,0.1,0,123,55,19
TRACK,rough,0.1,0,124,59,15
TRACK,rough,0.1,0,172,71,3
TRACK,rough,0.1,0,5,67,8
TRACK,rough,0.1,0,151,66,9
TRACK,rough,0.1,0,15,72,5
TRACK,rough,0.1,0,133,56,23
TRACK,rough,0.1,0,138,73,6
TRACK,rough,0.1,0,34,56,24
TRACK,rough,0.1,0,40,72,8
TRACK,rough,0.1,0,46,70,10
TRACK,rough,0.1,0,176,62,18
TRACK,rough,0.1,0,183,74,6
TRACK,rough,0.1,0,30,53,28
TRACK,rough,0.1,0,49,53,28
TRACK,rough,0.1,0,199,46,35
TRACK,rough,0.1,0,126,67,15
TRACK,rough,0.1,0,169,79,3
TRACK,rough,0.1,0,165,74,9
TRACK,rough,0.1,0,51,73,11
TRACK,rough,0.1,0,81,81,3
TRACK,rough,0.1,0,24,99,-14
TRACK,rough,0.1,0,60,59,26
TRACK,rough,0.1,0,132,73,12
TRACK,rough,0.1,0,137,75,10
TRACK,rough,0.1,0,92,79,7
TRACK,rough,0.1,0,130,35,53
TRACK,rough,0.1,0,145,71,17
TRACK,rough,0.1,0,8,79,10
TRACK,rough,0.1,0,62,64,25
TRACK,rough,0.1,0,174,64,25
TRACK,rough,0.1,0,50,87,3
TRACK,rough,0.1,0,102,75,15
TRACK,rough,0.1,0,140,64,26
TRACK,rough,0.1,0,153,64,27
TRACK,rough,0.1,0,180,87,4
TRACK,rough,0.1,0,68,86,6
TRACK,rough,0.1,0,76,83,9
TRACK,rough,0.1,0,72,86,7
TRACK,rough,0.1,0,89,91,2
TRACK,rough,0.1,0,85,73,21
TRACK,rough,0.1,0,160,85,9
TRACK,rough,0.1,0,173,90,4
TRACK,rough,0.1,0,4,68,27
TRACK,rough,0.1,0,47,85,10
TRACK,rough,0.1,0,185,91,5
TRACK,rough,0.1,0,131,87,10
TRACK,rough,0.1,0,166,95,2
TRACK,rough,0.1,0,170,85,12
TRACK,rough,0.1,0,125,81,17
TRACK,rough,0.1,0,114,97,3
TRACK,rough,0.1,0,6,52,-50
TRACK,rough,0.1,0,128,73,-70
TRACK,rough,0.1,0,136,48,-44
TRACK,rough,0.1,0,17,93,-87
TRACK,rough,0.1,0,155,96,-88
TRACK,rough,0.1,0,93,6,3
TRACK,rough,0.1,0,55,2,8
TRACK,rough,0.1,0,61,84,-73
TRACK,rough,0.1,0,154,8,3
TRACK,rough,0.1,0,181,8,3
TRACK,rough,0.1,0,41,10,4
TRACK,rough,0.1,0,60,1,14
TRACK,rough,0.1,0,102,11,4
TRACK,rough,0.1,0,103,9,6
TRACK,rough,0.1,0,165,10,5
TRACK,rough,0.1,0,8,10,6
TRACK,rough,0.1,0,62,8,9
TRACK,rough,0.1,0,39,5,13
TRACK,rough,0.1,0,63,4,15
TRACK,rough,0.1,0,144,92,-72
TRACK,rough,0.1,0,159,10,10
TRACK,rough,0.1,0,182,2,19
TRACK,rough,0.1,0,140,2,20
TRACK,rough,0.1,0,169,12,10
TRACK,rough,0.1,0,172,18,5
TRACK,rough,0.1,0,123,6,18
TRACK,rough,0.1,0,184,19,5
TRACK,rough,0.1,0,28,80,-55
TRACK,rough,0.1,0,91,16,9
TRACK,rough,0.1,0,19,20,9
TRACK,rough,0.1,0,51,13,16
TRACK,rough,0.1,0,40,17,14
TRACK,rough,0.1,0,116,95,-64
TRACK,rough,0.1,0,190,26,5
TRACK,rough,0.1,0,76,29,3
TRACK,rough,0.1,0,138,94,-62
TRACK,rough,0.1,0,188,30,2
TRACK,rough,0.1,0,154,31,2
TRACK,rough,0.1,0,50,26,8
TRACK,rough,0.1,0,58,30,4
TRACK,rough,0.1,0,91,31,3
TRACK,rough,0.1,0,7,33,2
TRACK,rough,0.1,0,131,21,14
TRACK,rough,0.1,0,8,29,7
TRACK,rough,0.1,0,11,24,12
TRACK,rough,0.1,0,59,28,8
TRACK,rough,0.1,0,150,33,3
TRACK,rough,0.1,0,179,34,2
TRACK,rough,0.1,0,187,14,22
TRACK,rough,0.1,0,192,19,18
TRACK,rough,0.1,0,43,4,35
TRACK,rough,0.1,0,143,30,9
TRACK,rough,0.1,0,126,38,2
TRACK,rough,0.1,0,38,32,11
TRACK,rough,0.1,0,64,24,19
TRACK,rough,0.1,0,95,12,33
TRACK,rough,0.1,0,44,26,20
TRACK,rough,0.1,0,49,44,2
TRACK,rough,0.1,0,54,43,3
TRACK,rough,0.1,0,70,44,2
TRACK,rough,0.1,0,186,36,10
TRACK,rough,0.1,0,26,45,2
TRACK,rough,0.1,0,15,37,11
TRACK,rough,0.1,0,100,42,6
TRACK,rough,0.1,0,162,37,11
TRACK,rough,0.1,0,46,29,20
TRACK,rough,0.1,0,78,26,23
TRACK,rough,0.1,0,73,38,13
TRACK,rough,0.1,0,111,40,11
TRACK,rough,0.1,0,156,19,32
TRACK,rough,0.1,0,175,26,25
TRACK,rough,0.1,0,114,46,6
TRACK,rough,0.1,0,179,51,1
TRACK,rough,0.1,0,83,41,12
TRACK,rough,0.1,0,151,44,9
TRACK,rough,0.1,0,34,50,4
TRACK,rough,0.1,0,72,40,14
TRACK,rough,0.1,0,98,7,47
TRACK,rough,0.1,0,112,51,5
TRACK,rough,0.1,0,26,54,3
TRACK,rough,0.1,0,137,53,5
TRACK,rough,0.1,0,145,47,11
TRACK,rough,0.1,0,75,40,19
TRACK,rough,0.1,0,106,51,8
TRACK,rough,0.1,0,18,58,2
TRACK,rough,0.1,0,128,32,28
TRACK,rough,0.1,0,59,41,20
TRACK,rough,0.1,0,14,45,17
TRACK,rough,0.1,0,27,56,6
TRACK,rough,0.1,0,56,45,17
